"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165"
"11",0.952800654934922,0.232041047050925,0.95672974646988,0.404662899450949,0.95672974646988,0.146652981633416,0.95672974646988,0.851708707366586,NA,NA,1,0.647433889247488,0.574037847881928,0.451100677610654,0.938150701247037,0.95672974646988,0.431757632513746,NA,0.955474195080553,0.8944170918764,0.95672974646988,0.343445963535165,0.95672974646988,NA,0.578859822478672,NA,0,NA,NA,0,0.157285401444559,0.865394616767029,NA,NA,0.676510091491738,NA,0,0.510490303512034,NA,0.366746402813454,NA,NA,NA,NA,NA,NA,0,0.95672974646988,NA,NA,NA,0.868160116356236,NA,NA,0.262833875043178,NA,0.31890991548996,NA,0.95672974646988,NA,NA,0,0,0.857815352733405,0.103196577137174,0.95672974646988,0.191345949293976,0.910834044070535,0.0968706608246303,0,0.410194494708339,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.597664334467734,0.948863386899209,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.95672974646988,0.749368571736862,0.95672974646988,0.928164188203699,0.417551093601346,0.95672974646988,0.95672974646988,0.764109311054782,0.302544510408026,0.0302544510408026,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",0.682688832245739,0.164127627031284,0.676715542331965,0.290517960851325,0.676715542331965,0.105847765784198,0.676715542331965,0.571929019842775,NA,NA,0.647433889247488,1,0.406029325399179,0.260467933686776,0.663574183750425,0.676715542331965,0.287850572375374,NA,0.675827463809802,0.620996771062811,0.676715542331965,0.451149627203471,0.676715542331965,NA,0.384311924451658,NA,0,NA,NA,0,0.111251349853171,0.612112239195543,NA,NA,0.478510148917264,NA,0,0.328255254062568,NA,0.225571847443988,NA,NA,NA,NA,NA,NA,0,0.676715542331965,NA,NA,NA,0.602766465354219,NA,NA,0.185908057055123,NA,0.290020946713699,NA,0.676715542331965,NA,NA,0,0,0.564419779170661,0,0.676715542331965,0.135343108466393,0.644252524165677,0.0595814812570814,0.0337142502417146,0.290139395134694,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.422740847897885,0.671151496892083,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.676715542331965,0.567904843072263,0.676715542331965,0.656510508125136,0.295342875875173,0.676715542331965,0.676715542331965,0.520935867373551,0.21399624418051,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",0.597535923880622,0.1455213750218,0.6,0.25408493969431,0.6,0.0875918242322174,0.6,0.50709255283711,NA,NA,0.574037847881928,0.406029325399179,1,0.23094010767585,0.588348405414552,0.6,0.251230736807587,NA,0.599212598085953,0.550597761289348,0.6,0.215387447585321,0.6,NA,0.340744582097805,NA,0,NA,NA,0,0.0986393923832144,0.542720420239974,NA,NA,0.424264068711929,NA,0.715541752799933,0.2910427500436,NA,0.2,NA,NA,NA,NA,NA,NA,0,0.6,NA,NA,NA,0.534434125698148,NA,NA,0.164832676738427,NA,0.2,NA,0.6,NA,NA,0,0,0.667246124982639,0,0.6,0.12,0.571217136771159,0.0528270543795374,0,0.257247877713763,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.374817028532655,0.595066719980415,0.6,0.6,0.6,0.6,0.6,0.469956269992774,0.6,0.582085500087199,0.261861468283191,0.6,0.6,0.461880215351701,0.189736659610103,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",0.383319473892166,0.0933520056018673,0.384900179459751,0.23860194125889,0.384900179459751,0.073749613144785,0.384900179459751,0.509636704762012,NA,NA,0.451100677610654,0.260467933686776,0.23094010767585,1,0.377425678048199,0.384900179459751,0.277561243164298,NA,0.384395060896378,0.441510785688348,0.384900179459751,0.13817111204828,0.384900179459751,NA,0.218587751332305,NA,0,NA,NA,0,0.0632771997168333,0.348155311911396,NA,NA,0.272165526975909,NA,0,0.186704011203735,NA,0.449050209369709,NA,NA,NA,NA,NA,NA,0,0.384900179459751,NA,NA,NA,0.364267129702161,NA,NA,0.105740211429086,NA,0.128300059819917,NA,0.384900179459751,NA,NA,0.256600119639834,0,0.44141479464782,0.11322770341446,0.384900179459751,0.23094010767585,0.366435964089506,0.0593049995737907,0,0.297044262893002,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.240445235911315,0.381735478851645,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.384900179459751,0.30147708776409,0.384900179459751,0.373408022407469,0.167984210226323,0.384900179459751,0.384900179459751,0.444444444444444,0.121716123890037,0.182574185835055,0,0,0.192450089729875,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",0.976553633314098,0.237825747077247,0.98058067569092,0.568343952168085,0.98058067569092,0.336405829913293,0.98058067569092,0.828741930164745,NA,NA,0.938150701247037,0.663574183750425,0.588348405414552,0.377425678048199,1,0.98058067569092,0.437959121161087,NA,0.97929382385606,0.899842541331695,0.98058067569092,0.352007948147595,0.98058067569092,NA,0.608283493106551,NA,0,NA,NA,0.196116135138184,0.16120647005479,0.886968593983624,NA,NA,0.693375245281536,NA,0.0877058019307029,0.475651494154494,NA,0.326860225230307,NA,NA,NA,NA,NA,NA,0.196116135138184,0.98058067569092,NA,NA,NA,0.909819055710722,NA,NA,0.269386229220183,NA,0.326860225230307,NA,0.98058067569092,NA,NA,0,0.193447764065748,0.858753861115007,0.0769230769230769,0.98058067569092,0.196116135138184,0.953545255828634,0.0863353144637463,0.182384301035021,0.420420496247695,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.765704864789611,0.972518210599292,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.98058067569092,0.860216068646105,0.98058067569092,0.998868137724437,0.427960492510913,0.98058067569092,0.98058067569092,0.754851356096397,0.310086836473021,0,0,0,0,0.196116135138184,0.196116135138184,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",0.995893206467704,0.242535625036333,1,0.403066470599407,1,0.145986373720362,1,0.845154254728517,NA,NA,0.95672974646988,0.676715542331965,0.6,0.384900179459751,0.98058067569092,1,0.418717894679312,NA,0.998687663476589,0.917662935482247,1,0.358979079308869,1,NA,0.567907636829675,NA,0,NA,NA,0,0.164398987305357,0.904534033733291,NA,NA,0.707106781186547,NA,0,0.485071250072666,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0.890723542830247,NA,NA,0.274721127897378,NA,0.333333333333333,NA,1,NA,NA,0,0,0.834057656228299,0,1,0.2,0.952028561285264,0.0880450906325624,0,0.428746462856272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.624695047554424,0.991777866634025,1,1,1,1,1,0.783260449987957,1,0.970142500145332,0.436435780471985,1,1,0.769800358919501,0.316227766016838,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",0.416998306737586,0.101554006299944,0.418717894679312,0.339441260054631,0.418717894679312,0.238565515038224,0.418717894679312,0.408929398475505,NA,NA,0.431757632513746,0.287850572375374,0.251230736807587,0.277561243164298,0.437959121161087,0.418717894679312,1,NA,0.418168395893118,0.405588664168717,0.418717894679312,0.150310964322127,0.418717894679312,NA,0.274376642383413,NA,0,NA,NA,0.139572631559771,0.0688367978519101,0.575130668040524,NA,NA,0.296078262731896,NA,0.0624187783932359,0.203108012599889,NA,0.186096842079694,NA,NA,NA,NA,NA,NA,0.139572631559771,0.418717894679312,NA,NA,NA,0.528362672676503,NA,NA,0.115030652297116,NA,0.271391228032887,NA,0.418717894679312,NA,NA,0,0.13767359570382,0.397739708337224,0.255476154010634,0.418717894679312,0.176791999975709,0.412868230386509,0.0430103974842683,0.129799910816675,0.243354506510693,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.37055890976549,0.415275140306538,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.418717894679312,0.393558199925434,0.418717894679312,0.440067360633092,0.263962791678375,0.418717894679312,0.418717894679312,0.385004305034348,0.220683707376187,0.0441367414752375,0,0.65133894727893,0.0930484210398471,0.139572631559771,0.139572631559771,0.0657951694959769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",0.994586259439439,0.242217336677369,0.998687663476589,0.402537511748677,0.998687663476589,0.145794790470209,0.998687663476589,0.84404512793212,NA,NA,0.955474195080553,0.675827463809802,0.599212598085953,0.384395060896378,0.97929382385606,0.998687663476589,0.418168395893118,NA,1,0.916458652895833,0.998687663476589,0.358507977951951,0.998687663476589,NA,0.567162350895939,NA,0,NA,NA,0,0.164183240509905,0.903346980684154,NA,NA,0.706178819131644,NA,0,0.484434673354739,NA,0.33289588782553,NA,NA,NA,NA,NA,NA,0,0.998687663476589,NA,NA,NA,0.889554613792728,NA,NA,0.274360601327486,NA,0.33289588782553,NA,0.998687663476589,NA,NA,0,0,0.8329630919034,0,0.998687663476589,0.199737532695318,0.950779179432959,0.0879295458444182,0,0.428183803213782,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.623875237427524,0.99047632031653,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.998687663476589,0.782232548692095,0.998687663476589,0.968869346709478,0.435863029857148,0.998687663476589,0.998687663476589,0.768790121792756,0.315812768769777,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",0.913894283273981,0.222565953629863,0.917662935482247,0.392118730387916,0.917662935482247,0.144432400205561,0.917662935482247,0.820808127165368,NA,NA,0.8944170918764,0.620996771062811,0.550597761289348,0.441510785688348,0.899842541331695,0.917662935482247,0.405588664168717,NA,0.916458652895833,1,0.917662935482247,0.329421795695291,0.917662935482247,NA,0.521147789095905,NA,0,NA,NA,0,0.150862857280943,0.83005735663929,NA,NA,0.64888568452305,NA,0,0.445131907259726,NA,0.344123600805843,NA,NA,NA,NA,NA,NA,0,0.917662935482247,NA,NA,NA,0.8344128139546,NA,NA,0.252101396665302,NA,0.305887645160749,NA,0.917662935482247,NA,NA,0,0.0188578571601179,0.789302040837651,0.0224960635332924,0.917662935482247,0.206474160483506,0.873641324211976,0.0858454485949701,0,0.393444737682317,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.573259491120015,0.939476426778529,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.917662935482247,0.718769083783095,0.917662935482247,0.890263814519452,0.400500939457407,0.917662935482247,0.917662935482247,0.706417257101357,0.290190500044005,0.0362738125055006,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",0.995893206467704,0.242535625036333,1,0.403066470599407,1,0.145986373720362,1,0.845154254728517,NA,NA,0.95672974646988,0.676715542331965,0.6,0.384900179459751,0.98058067569092,1,0.418717894679312,NA,0.998687663476589,0.917662935482247,1,0.358979079308869,1,NA,0.567907636829675,NA,0,NA,NA,0,0.164398987305357,0.904534033733291,NA,NA,0.707106781186548,NA,0,0.485071250072666,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0.890723542830247,NA,NA,0.274721127897378,NA,0.333333333333333,NA,1,NA,NA,0,0,0.834057656228299,0,1,0.2,0.952028561285264,0.0880450906325624,0,0.428746462856272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.624695047554424,0.991777866634025,1,1,1,1,1,0.783260449987957,1,0.970142500145332,0.436435780471985,1,1,0.769800358919501,0.316227766016838,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",0.357504826347734,0.0870652153751439,0.358979079308869,0.147989220072113,0.358979079308869,0.0602669621342426,0.358979079308869,0.303392696236416,NA,NA,0.343445963535165,0.451149627203471,0.215387447585321,0.13817111204828,0.352007948147595,0.358979079308869,0.150310964322127,NA,0.358507977951951,0.329421795695291,0.358979079308869,1,0.358979079308869,NA,0.203866960601592,NA,0,NA,NA,0,0.0590157971021876,0.324708794633114,NA,NA,0.253836541283405,NA,0,0.174130430750288,NA,0.119659693102956,NA,NA,NA,NA,NA,NA,0,0.358979079308869,NA,NA,NA,0.319751117323936,NA,NA,0.0986191375592948,NA,0.119659693102956,NA,0.358979079308869,NA,NA,0,0,0.299409249523348,0,0.358979079308869,0.0717958158617738,0.341758336405931,0.0316063455729432,0,0.153911010493079,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.224252453019897,0.356027505443197,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.358979079308869,0.281174115195727,0.358979079308869,0.348260861500576,0.156671314651281,0.358979079308869,0.358979079308869,0.276342224096559,0.113519152296625,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",0.995893206467704,0.242535625036333,1,0.403066470599407,1,0.145986373720362,1,0.845154254728517,NA,NA,0.95672974646988,0.676715542331965,0.6,0.384900179459751,0.98058067569092,1,0.418717894679312,NA,0.998687663476589,0.917662935482247,1,0.358979079308869,1,NA,0.567907636829675,NA,0,NA,NA,0,0.164398987305357,0.904534033733291,NA,NA,0.707106781186548,NA,0,0.485071250072666,NA,0.333333333333333,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,0.890723542830247,NA,NA,0.274721127897378,NA,0.333333333333333,NA,1,NA,NA,0,0,0.834057656228299,0,1,0.2,0.952028561285264,0.0880450906325624,0,0.428746462856272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.624695047554424,0.991777866634025,1,1,1,1,1,0.783260449987957,1,0.970142500145332,0.436435780471985,1,1,0.769800358919501,0.316227766016838,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",0.565575357419801,0.137737833661392,0.567907636829675,0.547409462345782,0.567907636829675,0.341193272555713,0.567907636829675,0.647343554421162,NA,NA,0.578859822478672,0.384311924451658,0.340744582097805,0.218587751332305,0.608283493106551,0.567907636829675,0.274376642383413,NA,0.567162350895939,0.521147789095905,0.567907636829675,0.203866960601592,0.567907636829675,NA,1,NA,0,NA,NA,0.262111216998311,0.0933634403777771,0.513691785529486,NA,NA,0.40157134108989,NA,0.117219699774685,0.275475667322784,NA,0.436852028330519,NA,NA,NA,NA,NA,NA,0.262111216998311,0.567907636829675,NA,NA,NA,0.554488000573173,NA,NA,0.366038069939013,NA,0.189302545609892,NA,0.567907636829675,NA,NA,0,0.258544911815383,0.5283216793585,0.102808477708149,0.567907636829675,0.113581527365935,0.573341802493059,0.180774579208682,0.24375848051458,0.243488390519787,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.55944356215497,0.563238224500106,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.567907636829675,0.568000401038602,0.567907636829675,0.614522642489287,0.24785521271576,0.567907636829675,0.567907636829675,0.437175502664609,0.17958816329855,0,0,0,0,0.262111216998311,0.262111216998311,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,1,NA,NA,0,0,0,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,NA,NA,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
